accuracy,kappa,latency_us,pool_memory_kb,active_memory_kb,final_pool_size,mean_active_size,drift_count,stream,method,seed,wall_time_s
0.9431886377275456,0.8760939081864199,166.3401434010666,757.7158203125,248.7705078125,6,2.0,0.0,SEA-abrupt,StaticSPP-Adaptive,7,3.2374227046966557
0.9445889177835568,0.8799179428334958,112.64808840842306,635.8232421875,242.5400390625,6,2.4,0.0,SEA-abrupt,StaticSPPFullSearch-Lite,7,2.116561889648437
0.9435887177435488,0.8769387980643576,173.2985323997127,757.3095703125,248.5009765625,6,2.32,0.0,SEA-abrupt,StaticSPPFullSearch-Adaptive,7,3.2585654258728027
0.9351870374074815,0.8574233391513901,200.7305347968213,566.2548828125,566.2548828125,10,10.0,,SEA-abrupt,OB,7,4.294913053512573
0.9583916783356672,0.9093334747083964,133.9527247924707,2851.849609375,2851.849609375,10,10.0,,SEA-abrupt,LB,7,9.275191068649292
0.962992598519704,0.9194767571705492,211.99024559555252,5902.0244140625,5902.0244140625,10,10.0,,SEA-abrupt,ARF,7,6.68965220451355
0.9527905581116224,0.8966871086132022,145.8501890028856,2018.5849609375,2018.5849609375,10,10.0,,SEA-abrupt,SRP,7,9.52158784866333
0.9453890778155633,0.8838887242586599,189.0817472083654,624.30078125,208.27734375,6,2.32,0.0,SEA-abrupt,DSPP-Lite,8,3.69557523727417
0.946989397879576,0.8869388023681544,179.69897959301306,757.7177734375,248.126953125,6,2.52,0.0,SEA-abrupt,DSPP-Adaptive,8,3.329812526702881
0.9447889577915584,0.8832836146140551,112.79661199314432,624.30859375,208.46875,6,2.0,0.0,SEA-abrupt,StaticSPP-Lite,8,2.1258060932159424
0.946989397879576,0.8869608950665242,165.7084345970361,757.5107421875,247.947265625,6,2.0,0.0,SEA-abrupt,StaticSPP-Adaptive,8,3.2266671657562256
0.9453890778155633,0.8838887242586599,135.3553729983105,624.615234375,208.19921875,6,2.32,0.0,SEA-abrupt,StaticSPPFullSearch-Lite,8,2.674057006835937
0.946989397879576,0.8869388023681544,255.98455679846663,757.4013671875,248.154296875,6,2.52,0.0,SEA-abrupt,StaticSPPFullSearch-Adaptive,8,4.62566351890564
0.9315863172634526,0.8520777883853162,120.00742479885956,980.9755859375,980.9755859375,10,10.0,,SEA-abrupt,OB,8,2.632852077484131
0.9567913582716544,0.9075281808576215,163.25545919862634,2964.6572265625,2964.6572265625,10,10.0,,SEA-abrupt,LB,8,10.817809343338013
0.9655931186237248,0.9264515760388784,154.26612660212413,5119.5947265625,5119.5947265625,10,10.0,,SEA-abrupt,ARF,8,4.67551851272583
0.9555911182236448,0.9046416006643084,169.83225880685495,1902.8896484375,1902.8896484375,10,10.0,,SEA-abrupt,SRP,8,10.963414907455444
0.9431886377275456,0.8788671919194055,116.53155679705378,635.4111328125,184.791015625,6,2.28,0.0,SEA-abrupt,DSPP-Lite,9,2.150965452194214
0.9527905581116224,0.898303781511446,176.37883240076917,854.50390625,272.865234375,6,2.4,0.0,SEA-abrupt,DSPP-Adaptive,9,3.207091808319092
0.9407881576315263,0.8742719698029228,115.90542360536348,635.3720703125,185.392578125,6,2.0,0.0,SEA-abrupt,StaticSPP-Lite,9,2.1482748985290527
0.9513902780556112,0.8952983701288812,268.94471899340715,854.166015625,272.513671875,6,2.0,0.0,SEA-abrupt,StaticSPP-Adaptive,9,5.137999773025513
0.9431886377275456,0.8788671919194055,116.24998039114872,635.7607421875,185.24609375,6,2.28,0.0,SEA-abrupt,StaticSPPFullSearch-Lite,9,2.1680307388305664
0.9527905581116224,0.898303781511446,180.30073539812287,855.1953125,272.796875,6,2.4,0.0,SEA-abrupt,StaticSPPFullSearch-Adaptive,9,3.227219343185425
0.9401880376075216,0.8704344918806853,124.22884520419758,946.234375,946.234375,10,10.0,,SEA-abrupt,OB,9,2.730135679244995
0.9605921184236847,0.9153496753461924,161.79092819038488,3414.9296875,3414.9296875,10,10.0,,SEA-abrupt,LB,9,11.046974182128906
0.9633926785357072,0.9211506244180462,152.39935459576373,5551.166015625,5551.166015625,10,10.0,,SEA-abrupt,ARF,9,4.440164089202881
0.9561912382476496,0.9054007287934054,174.6643304004465,2155.3984375,2155.3984375,10,10.0,,SEA-abrupt,SRP,9,11.338292837142944
0.9299854136278392,0.8412720100343923,112.57660749966666,600.84765625,300.3857421875,6,2.625,0.0,SEA-recurring,DSPP-Lite,0,2.0033295154571533
0.9322775578245468,0.8460921715147045,222.9597537475077,781.267578125,391.0029296875,6,2.208333333333333,1.0,SEA-recurring,DSPP-Adaptive,0,4.160475730895996
0.9293602833923734,0.8407024613131919,157.70979791473866,600.955078125,185.4296875,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,0,2.9233577251434326
0.932485934569702,0.846543610158498,172.3513866573967,781.50390625,260.23828125,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,0,3.151444673538208
0.9299854136278392,0.8412720100343923,111.6208347900738,600.37890625,300.0927734375,6,2.625,0.0,SEA-recurring,StaticSPPFullSearch-Lite,0,1.9957735538482664
0.9322775578245468,0.8460921715147045,173.2342645916181,781.4140625,390.7841796875,6,2.208333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,0,3.1486542224884038
0.9199833298603876,0.8162177730670223,177.0608737558632,866.6611328125,866.6611328125,10,10.0,,SEA-recurring,OB,0,3.6601040363311768
0.9460304230047928,0.8795355959166541,139.66585353500705,3263.5224609375,3263.5224609375,10,10.0,,SEA-recurring,LB,0,9.473391771316528
0.9495728276724318,0.8871068305073379,205.02693686391163,6027.1474609375,6027.1474609375,10,10.0,,SEA-recurring,ARF,0,5.942036867141724
0.9399874973952906,0.8650344251508572,148.65541562035864,1849.65234375,1849.65234375,10,10.0,,SEA-recurring,SRP,0,9.16069722175598
0.92206709731194,0.8255185614725135,129.72165187231136,555.2333984375,185.05859375,6,2.458333333333333,1.0,SEA-recurring,DSPP-Lite,1,2.42163634300232
0.9245676182538028,0.8324741537342923,272.52435332608604,709.4541015625,236.6337890625,6,2.4166666666666665,1.0,SEA-recurring,DSPP-Adaptive,1,4.502827405929565
0.923734111273182,0.8301224479689948,112.8954037424516,555.9775390625,185.048828125,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,1,2.0149829387664795
0.9226922275474058,0.828240127658224,165.64378749952388,709.4619140625,236.7470703125,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,1,2.93896746635437
0.92206709731194,0.8255185614725135,116.67827583721646,555.8369140625,185.1953125,6,2.458333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Lite,1,2.0577139854431152
0.9245676182538028,0.8324741537342923,215.37517208590396,710.2587890625,236.8740234375,6,2.4166666666666665,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,1,3.802361249923706
0.923734111273182,0.8266763635502437,174.74378770979607,533.85546875,533.85546875,10,10.0,,SEA-recurring,OB,1,3.5725698471069336
0.9451969160241716,0.8784682967158514,127.49780646023132,3345.3896484375,3345.3896484375,10,10.0,,SEA-recurring,LB,1,8.752223491668701
0.9501979579078976,0.8899413637160514,219.9219770811093,4945.56640625,4945.56640625,10,10.0,,SEA-recurring,ARF,1,6.27858304977417
0.9408210043759117,0.8680051236150579,147.10527687176028,2025.642578125,2025.642578125,10,10.0,,SEA-recurring,SRP,1,9.31122612953186
0.9201917066055428,0.8225185390610584,183.66000229377727,601.4814453125,185.126953125,6,2.375,0.0,SEA-recurring,DSPP-Lite,2,3.463092565536499
0.925609501979579,0.8347388506265575,172.70098271637835,743.259765625,506.6640625,6,2.458333333333333,0.0,SEA-recurring,DSPP-Adaptive,2,2.9592533111572266
0.9226922275474058,0.8295865607971438,111.8745649896861,601.2197265625,185.18359375,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,2,2.02789568901062
0.9274848926859762,0.8386745215882511,164.42884708737893,743.58203125,247.556640625,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,2,2.911020278930664
0.9201917066055428,0.8225185390610584,111.45566063551844,601.2001953125,185.2890625,6,2.375,0.0,SEA-recurring,StaticSPPFullSearch-Lite,2,2.006353616714477
0.925609501979579,0.8347388506265575,288.7787516685118,743.57421875,506.650390625,6,2.458333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,2,4.910726070404053
0.9229006042925608,0.8263518625296417,121.92023229545156,890.0126953125,890.0126953125,10,10.0,,SEA-recurring,OB,2,2.5499815940856934
0.9499895811627422,0.8899439610121685,152.48768646226077,3467.1513671875,3467.1513671875,10,10.0,,SEA-recurring,LB,2,10.021084308624268
0.9474890602208792,0.884411403753589,171.66987625823063,6880.3330078125,6880.3330078125,10,10.0,,SEA-recurring,ARF,2,5.400682210922241
0.9449885392790164,0.8780277975886986,170.80650291442606,1977.341796875,1977.341796875,10,10.0,,SEA-recurring,SRP,2,10.702417135238647
0.9414461346113774,0.8738316257415036,113.11129395778607,612.7314453125,312.109375,6,2.208333333333333,0.0,SEA-recurring,DSPP-Lite,3,2.042717933654785
0.9306105438633048,0.8481671224153984,172.72582229793443,879.4892578125,736.5390625,6,2.333333333333333,2.0,SEA-recurring,DSPP-Adaptive,3,3.059954643249512
0.9420712648468432,0.8752780279052514,115.87986522063903,612.6533203125,196.6005859375,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,3,2.070063829421997
0.9295686601375288,0.8457625107306015,183.58069897412105,880.3369140625,297.5556640625,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,3,3.3628835678100586
0.9414461346113774,0.8738316257415036,185.0737889706504,612.8994140625,312.17578125,6,2.208333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Lite,3,3.508875608444214
0.9306105438633048,0.8481671224153984,176.74680875529702,880.3369140625,737.255859375,6,2.333333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,3,3.0788731575012207
0.9243592415086476,0.8332545409174807,122.12008333222,958.09765625,958.09765625,10,10.0,,SEA-recurring,OB,3,2.573031425476074
0.9493644509272764,0.8903692582636208,164.66579624136557,3250.9150390625,3250.9150390625,10,10.0,,SEA-recurring,LB,3,10.653666734695436
0.948947697436966,0.8896689161944323,152.939636873081,4768.490234375,4768.490234375,10,10.0,,SEA-recurring,ARF,3,4.643426179885864
0.948947697436966,0.8892642382791769,172.2226714491626,1948.4228515625,1948.4228515625,10,10.0,,SEA-recurring,SRP,3,10.689749479293823
0.9226922275474058,0.8308677159904447,109.1109150036118,555.3515625,185.28125,6,2.458333333333333,0.0,SEA-recurring,DSPP-Lite,4,1.9597480297088623
0.9295686601375288,0.8464936205490058,170.17468666438162,720.744140625,236.068359375,6,2.083333333333333,1.0,SEA-recurring,DSPP-Adaptive,4,2.9879350662231445
0.9274848926859762,0.8414804467948059,111.3035935342547,556.041015625,185.64453125,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,4,2.007297992706299
0.9287351531569076,0.8447125116305386,274.2453195804728,720.900390625,235.91796875,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,4,4.935023784637451
0.9226922275474058,0.8308677159904447,110.2037837580383,555.939453125,185.14453125,6,2.458333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Lite,4,1.9881658554077148
0.9295686601375288,0.8464936205490058,169.84135687304538,720.818359375,235.775390625,6,2.083333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,4,2.9674506187438965
0.925609501979579,0.8357789343938354,121.84862541535796,775.72265625,775.72265625,10,10.0,,SEA-recurring,OB,4,2.541399955749512
0.9416545113565328,0.8742734598096494,164.40500270410516,3343.08984375,3343.08984375,10,10.0,,SEA-recurring,LB,4,10.564798593521118
0.9476974369660346,0.8873333721812391,155.71895979026826,5475.251953125,5475.251953125,10,10.0,,SEA-recurring,ARF,4,4.321039199829102
0.9470723067305687,0.8854817065127814,172.39237311324965,2115.7861328125,2115.7861328125,10,10.0,,SEA-recurring,SRP,4,10.70224952697754
0.9347780787664096,0.8594790003903862,110.6649456210107,532.806640625,173.8466796875,6,2.375,0.0,SEA-recurring,DSPP-Lite,5,2.0001838207244877
0.9283183996665972,0.8450744486430961,174.8072770806175,801.875,259.435546875,6,2.375,0.0,SEA-recurring,DSPP-Adaptive,5,2.9797818660736084
0.934152948530944,0.8584238114149797,159.79248019713546,532.4921875,173.6572265625,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,5,2.9692587852478027
0.9270681391956658,0.8425092971694337,227.8695129117144,802.421875,259.640625,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,5,3.897351741790772
0.9347780787664096,0.8594790003903862,112.3849712413024,532.4765625,173.8193359375,6,2.375,0.0,SEA-recurring,StaticSPPFullSearch-Lite,5,2.004936933517456
0.9283183996665972,0.8450744486430961,174.56075979263613,801.947265625,259.19921875,6,2.375,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,5,2.980133533477783
0.9349864555115648,0.8584080905771829,121.3339543822182,798.9833984375,798.9833984375,10,10.0,,SEA-recurring,OB,5,2.529460191726685
0.9493644509272764,0.8912356199224668,163.60423832850302,3355.501953125,3355.501953125,10,10.0,,SEA-recurring,LB,5,10.528064012527466
0.9531152323400708,0.8995094948415759,152.1272093710498,5296.1142578125,5296.1142578125,10,10.0,,SEA-recurring,ARF,5,4.263606071472168
0.946238799749948,0.8838563668772335,176.20292687430114,2009.28125,2009.28125,10,10.0,,SEA-recurring,SRP,5,10.746939420700071
0.929151906647218,0.8489372390453436,114.82432166379417,577.96484375,185.234375,6,2.2916666666666665,1.0,SEA-recurring,DSPP-Lite,6,2.0302093029022217
0.9285267764117524,0.844896688847431,238.51481562341328,681.029296875,444.919921875,6,3.0,0.0,SEA-recurring,DSPP-Adaptive,6,3.956191778182984
0.9266513857053552,0.8439872518708623,167.5817610367858,578.01171875,185.484375,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,6,3.0479302406311035
0.9268597624505104,0.8409190651594272,168.39315458450227,680.9453125,236.3125,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,6,2.985792398452759
0.929151906647218,0.8489372390453436,114.59242896269946,578.431640625,185.369140625,6,2.2916666666666665,0.0,SEA-recurring,StaticSPPFullSearch-Lite,6,2.027064323425293
0.9285267764117524,0.844896688847431,193.15410520448492,681.29296875,444.919921875,6,3.0,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,6,3.1062819957733154
0.9335278182954784,0.8546970159318932,170.1625414572542,786.4638671875,786.4638671875,10,10.0,,SEA-recurring,OB,6,3.494383811950684
0.9454052927693268,0.8821779285344944,152.14664063099312,3573.5478515625,3573.5478515625,10,10.0,,SEA-recurring,LB,6,9.922679901123049
0.950614711398208,0.8937910371996528,220.08558311919535,6254.080078125,6254.080078125,10,10.0,,SEA-recurring,ARF,6,6.489936113357544
0.9491560741821212,0.889950557654917,145.31619105127902,2056.716796875,2056.716796875,10,10.0,,SEA-recurring,SRP,6,9.14094066619873
0.9372785997082724,0.8663143236087771,160.9256483305899,658.25,346.31640625,6,2.458333333333333,0.0,SEA-recurring,DSPP-Lite,7,2.973820686340332
0.942904771827464,0.8759653785268611,242.06187832722512,780.466796875,246.96484375,6,2.208333333333333,0.0,SEA-recurring,DSPP-Adaptive,7,4.196122169494629
0.9399874973952906,0.8726493641092701,115.64026541047193,658.65234375,162.65625,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,7,2.077313184738159
0.9439466555532404,0.8782708444032479,168.37010708684377,780.759765625,246.876953125,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,7,3.1104443073272705
0.9372785997082724,0.8663143236087771,115.56018208125352,658.9296875,346.541015625,6,2.458333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Lite,7,2.064664363861084
0.942904771827464,0.8759653785268611,260.50996457740894,781.111328125,247.02734375,6,2.208333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,7,4.853737592697144
0.9416545113565328,0.8728979572223855,132.50699583560768,936.814453125,936.814453125,10,10.0,,SEA-recurring,OB,7,2.770265817642212
0.9556157532819336,0.904295404576146,143.96828624531585,3023.8642578125,3023.8642578125,10,10.0,,SEA-recurring,LB,7,9.357895851135254
0.9595749114398832,0.9130213569963544,194.47686667168304,7060.2900390625,7060.2900390625,10,10.0,,SEA-recurring,ARF,7,6.001842737197876
0.9526984788497604,0.8975599499315842,165.16682624569512,1817.78515625,1817.78515625,10,10.0,,SEA-recurring,SRP,7,10.384190559387209
0.9366534694728068,0.8642340841968748,131.15901999753987,624.279296875,416.146484375,6,2.4166666666666665,0.0,SEA-recurring,DSPP-Lite,8,2.330330610275269
0.9454052927693268,0.8821692718968946,172.9445391644428,805.287109375,284.291015625,6,2.333333333333333,0.0,SEA-recurring,DSPP-Adaptive,8,3.143174409866333
0.939362367159825,0.8701713271900395,113.5344831340035,624.396484375,208.310546875,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,8,2.031954526901245
0.944571785788706,0.8804515990308267,164.55220291921557,805.29296875,260.359375,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,8,3.088381290435791
0.9366534694728068,0.8642340841968748,180.11104561594493,623.953125,415.888671875,6,2.4166666666666665,0.0,SEA-recurring,StaticSPPFullSearch-Lite,8,3.4430830478668213
0.9454052927693268,0.8821692718968946,203.62510249829785,806.19140625,284.83984375,6,2.333333333333333,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,8,3.631702661514282
0.933319441550323,0.8541679526174994,121.76202583134454,1050.22265625,1050.22265625,10,10.0,,SEA-recurring,OB,8,2.562782287597656
0.9487393206918108,0.8892897802401847,163.55288374294713,2977.9013671875,2977.9013671875,10,10.0,,SEA-recurring,LB,8,10.552082061767578
0.9568660137528652,0.9068941811264908,153.93494999538387,4906.337890625,4906.337890625,10,10.0,,SEA-recurring,ARF,8,4.250650405883789
0.9512398416336736,0.8944029419873761,172.2308549998767,1856.0625,1856.0625,10,10.0,,SEA-recurring,SRP,8,10.622655153274536
0.9316524275890812,0.8541478491405495,116.87379167331832,623.806640625,277.6669921875,6,2.25,0.0,SEA-recurring,DSPP-Lite,9,2.0605173110961914
0.93081892060846,0.8492893575698596,175.74339666149777,720.7294921875,236.765625,6,2.375,0.0,SEA-recurring,DSPP-Adaptive,9,2.9841346740722656
0.9335278182954784,0.8586205893421561,114.22309707938894,623.7265625,184.83203125,6,2.0,0.0,SEA-recurring,StaticSPP-Lite,9,2.04158878326416
0.9322775578245468,0.8525533950652007,242.3767635500932,720.9892578125,236.595703125,6,2.0,0.0,SEA-recurring,StaticSPP-Adaptive,9,4.487989187240601
0.9316524275890812,0.8541478491405495,143.84071083156869,624.255859375,277.8837890625,6,2.25,0.0,SEA-recurring,StaticSPPFullSearch-Lite,9,2.5933592319488525
0.93081892060846,0.8492893575698596,174.71384729238557,720.6904296875,236.6640625,6,2.375,0.0,SEA-recurring,StaticSPPFullSearch-Adaptive,9,2.97733736038208
0.9420712648468432,0.8734168111392129,122.67230521539813,992.6787109375,992.6787109375,10,10.0,,SEA-recurring,OB,9,2.5797312259674072
0.950614711398208,0.8934013634834651,163.37157291957283,3024.857421875,3024.857421875,10,10.0,,SEA-recurring,LB,9,10.667276620864868
0.9554073765367784,0.9034211388523906,157.28497374520128,4891.5791015625,4891.5791015625,10,10.0,,SEA-recurring,ARF,9,4.4153900146484375
0.9518649718691394,0.8955664622748024,171.76513958607606,1872.6748046875,1872.6748046875,10,10.0,,SEA-recurring,SRP,9,10.700230598449709
0.8817763552710542,0.7633285687838671,190.00801080619567,918.3125,306.595703125,6,2.24,1.0,Hyperplane-gradual,DSPP-Lite,0,3.053210973739624
0.8711742348469694,0.7423562948865903,308.2193774005645,1510.5810546875,795.11328125,6,2.48,2.0,Hyperplane-gradual,DSPP-Adaptive,0,5.700374603271484
0.8759751950390078,0.7516562234579574,241.15689499940345,917.87890625,305.884765625,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,0,3.904384136199951
0.8709741948389678,0.7419747497594684,243.6157187999925,1510.2724609375,555.81640625,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Adaptive,0,4.576032638549805
0.8817763552710542,0.7633285687838671,189.908591807216,918.416015625,305.984375,6,2.24,0.0,Hyperplane-gradual,StaticSPPFullSearch-Lite,0,3.0648422241210938
0.8711742348469694,0.7423562948865903,368.81201759279065,1511.3369140625,794.978515625,6,2.48,0.0,Hyperplane-gradual,StaticSPPFullSearch-Adaptive,0,6.590522527694702
0.8919783956791358,0.7839108497172348,233.40073859944823,1768.427734375,1768.427734375,10,10.0,,Hyperplane-gradual,OB,0,4.727776527404785
0.8567713542708542,0.7134216438124082,369.4935134019033,10427.845703125,10427.845703125,10,10.0,,Hyperplane-gradual,LB,0,20.05908155441284
0.784756951390278,0.569417603263987,226.43019200404524,23205.880859375,23205.880859375,10,10.0,,Hyperplane-gradual,ARF,0,8.465380191802979
0.7785557111422284,0.5570881866956611,284.0159746012432,5948.62890625,5948.62890625,10,10.0,,Hyperplane-gradual,SRP,0,16.08282971382141
0.8727745549109822,0.7458159572847011,230.72431939181115,994.4521484375,306.341796875,6,2.4,2.0,Hyperplane-gradual,DSPP-Lite,1,3.82657241821289
0.8801760352070415,0.7601306592151044,333.633000597365,1435.5458984375,478.3173828125,6,2.4,2.0,Hyperplane-gradual,DSPP-Adaptive,1,5.937751531600952
0.8715743148629725,0.7434829641013722,190.05574439161137,994.1455078125,305.884765625,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,1,3.068314790725708
0.8785757151430286,0.7569579010930751,281.6937465906449,1435.6171875,478.8779296875,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Adaptive,1,5.443334579467773
0.8727745549109822,0.7458159572847011,254.45517938587724,993.9150390625,306.265625,6,2.4,0.0,Hyperplane-gradual,StaticSPPFullSearch-Lite,1,4.138569355010986
0.8801760352070415,0.7601306592151044,256.9371908000903,1435.43359375,478.5751953125,6,2.4,0.0,Hyperplane-gradual,StaticSPPFullSearch-Adaptive,1,4.726895809173584
0.8935787157431486,0.786972611693538,282.3460695975882,1463.1318359375,1463.1318359375,10,10.0,,Hyperplane-gradual,OB,1,5.701154947280884
0.8515703140628126,0.7030665195204374,379.9205024057301,11984.1025390625,11984.1025390625,10,10.0,,Hyperplane-gradual,LB,1,20.209028005599976
0.7925585117023405,0.584766642233619,210.83268859765667,25537.1259765625,25537.1259765625,10,10.0,,Hyperplane-gradual,ARF,1,8.365776538848877
0.8017603520704141,0.6035568266326102,299.8138395962087,6450.912109375,6450.912109375,10,10.0,,Hyperplane-gradual,SRP,1,17.269853830337524
0.8735747149429886,0.7468417803595822,186.4570766036195,1601.1904296875,991.2255859375,6,2.24,2.0,Hyperplane-gradual,DSPP-Lite,2,3.081559896469116
0.8851770354070814,0.7703321517346832,251.1424727892517,1819.3564453125,554.7373046875,6,2.28,2.0,Hyperplane-gradual,DSPP-Adaptive,2,4.630848407745361
0.8721744348869774,0.7440171574066083,232.96574139658333,1600.7685546875,457.732421875,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,2,3.926472425460816
0.8855771154230846,0.7711187950179723,313.9140512019367,1820.6279296875,555.8271484375,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Adaptive,2,5.757285833358765
0.8735747149429886,0.7468417803595822,187.0980575968133,1601.9697265625,991.9677734375,6,2.24,0.0,Hyperplane-gradual,StaticSPPFullSearch-Lite,2,3.083127975463867
0.8851770354070814,0.7703321517346832,287.4598733991661,1820.2724609375,554.7958984375,6,2.28,0.0,Hyperplane-gradual,StaticSPPFullSearch-Adaptive,2,5.4254114627838135
0.8901780356071214,0.7803472200601592,291.55851420018735,2374.6279296875,2374.6279296875,10,10.0,,Hyperplane-gradual,OB,2,5.934658527374268
0.8607721544308862,0.7215059170219377,363.70907979544427,10919.1162109375,10919.1162109375,10,10.0,,Hyperplane-gradual,LB,2,19.178831577301025
0.8005601120224045,0.6011582887684274,298.6668107991136,26096.751953125,26096.751953125,10,10.0,,Hyperplane-gradual,ARF,2,9.6953387260437
0.8033606721344269,0.60666545267535,287.25593620274594,6337.919921875,6337.919921875,10,10.0,,Hyperplane-gradual,SRP,2,16.375429391860962
0.8699739947989598,0.740182573845688,196.55692499891305,1069.396484375,610.548828125,6,2.28,0.0,Hyperplane-gradual,DSPP-Lite,3,3.1387197971343994
0.8811762352470494,0.7622310170749076,361.4860711926667,1667.59375,478.4814453125,6,2.48,0.0,Hyperplane-gradual,DSPP-Adaptive,3,6.897615432739258
0.8709741948389678,0.7422081930552105,196.58219299999476,1070.169921875,305.955078125,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,3,3.147150993347168
0.8789757951590318,0.7578051394820958,250.40063799715423,1668.419921875,478.5537109375,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Adaptive,3,4.917720794677734
0.8699739947989598,0.740182573845688,305.38662759954605,1069.404296875,610.8828125,6,2.28,0.0,Hyperplane-gradual,StaticSPPFullSearch-Lite,3,4.960929870605469
0.8811762352470494,0.7622310170749076,269.747859594645,1668.5078125,478.6044921875,6,2.48,0.0,Hyperplane-gradual,StaticSPPFullSearch-Adaptive,3,5.080160617828369
0.8815763152630526,0.7629896823826864,243.22850920070775,1616.828125,1616.828125,10,10.0,,Hyperplane-gradual,OB,3,4.889296531677246
0.867373474694939,0.7346451079065555,407.942043208277,12290.0625,12290.0625,10,10.0,,Hyperplane-gradual,LB,3,21.37783551216125
0.8173634726945389,0.634639179846236,200.47772758989595,16900.72265625,16900.72265625,10,10.0,,Hyperplane-gradual,ARF,3,7.177069187164307
0.7923584716943388,0.584481749094005,345.987348404924,5928.6005859375,5928.6005859375,10,10.0,,Hyperplane-gradual,SRP,3,19.030781984329224
0.8817763552710542,0.7634749951864939,214.4592258033299,1373.677734375,533.8662109375,6,2.36,1.0,Hyperplane-gradual,DSPP-Lite,4,3.4967353343963623
0.8845769153830766,0.7691434195874531,257.6007288007532,1938.7958984375,949.9443359375,6,2.48,0.0,Hyperplane-gradual,DSPP-Adaptive,4,4.716644048690796
0.8797759551910382,0.7594551630407587,210.64069821095472,1373.408203125,533.9697265625,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,4,3.4778311252593994
0.8847769553910783,0.769538002541672,347.9832615972555,1939.7060546875,749.9921875,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Adaptive,4,6.347007751464844
0.8817763552710542,0.7634749951864939,187.8142996085444,1374.08203125,534.3193359375,6,2.36,0.0,Hyperplane-gradual,StaticSPPFullSearch-Lite,4,3.0503084659576416
0.8845769153830766,0.7691434195874531,269.3840043992168,1938.7138671875,949.9658203125,6,2.48,0.0,Hyperplane-gradual,StaticSPPFullSearch-Adaptive,4,5.068791389465332
0.8895779155831166,0.7791397726221321,319.7993004010641,2070.2939453125,2070.2939453125,10,10.0,,Hyperplane-gradual,OB,4,6.584789514541626
0.874374874974995,0.7487490562199208,377.47393359641137,10922.7451171875,10922.7451171875,10,10.0,,Hyperplane-gradual,LB,4,19.43540954589844
0.8243648729745949,0.6487572241244343,254.9004407979737,17588.369140625,17588.369140625,10,10.0,,Hyperplane-gradual,ARF,4,8.663973093032837
0.791758351670334,0.5834979199142786,280.4551883937165,5517.7099609375,5517.7099609375,10,10.0,,Hyperplane-gradual,SRP,4,16.202420473098755
0.875375075015003,0.75021805153082,188.1225171928236,1070.30859375,459.099609375,6,2.48,2.0,Hyperplane-gradual,DSPP-Lite,5,3.0598180294036865
0.873374674934987,0.7466857019942825,336.7660436004371,1667.87890625,795.669921875,6,2.44,1.0,Hyperplane-gradual,DSPP-Adaptive,5,6.358592510223389
0.8749749949989998,0.7493539860969127,204.94734039984905,1069.60546875,457.853515625,6,2.0,0.0,Hyperplane-gradual,StaticSPP-Lite,5,3.3532028198242188
